CPUUtilization_Average,NetworkIn_Average_original,NetworkIn_Average,NetworkOut_Average,NetworkOut_Average_original,MemoryUtilization_Average,Final_Target,Final_Class
41,88733137,0,87189074,0,69.16016372,53.64338913753904,2
72,43529725,0,39494281,0,54.0886083,59.51983587009549,2
3,41499,0,39025,0,41.82716804,22.98255107317451,1
9,5000,0,2225,0,22.93078827,15.783961221451143,1
76,427740035,3,396337608,3,69.75941177,69.25346142308186,3
71,194347270,1,176093659,1,76.45579235,70.74753682478544,3
43,361076419,3,347234090,3,47.96275477,43.64091259590598,1
53,195823665,1,227955616,2,49.77441837,48.84470474324353,2
59,244343768,2,173845418,1,51.0604445,52.10811180142073,2
51,218367414,2,177523846,1,66.44866284,56.61698062587338,2
47,366778720,3,361994636,3,52.03551799,47.488591605073424,2
1,0,0,0,0,53.71629404,28.57021988232023,1
2,0,0,0,0,53.83230501,28.77322720453231,1
25,29357106,0,29993363,0,53.64047251,38.64453160078008,1
1,21649,0,17302,0,53.79276996,28.7397527670568,1
79,374299337,3,366469870,3,55.68485527,63.23683139713626,3
56,186939825,1,192258034,1,52.46702129,51.529373225047635,2
73,196494754,1,178241143,1,56.07604841,60.902040750637504,3
53,172765232,1,179376154,1,63.21741741,55.79760454619383,2
2,42264,0,34119,0,54.10095652,28.912517019469487,1
97,373197402,3,334984090,3,68.57389525,77.8469608957425,3
3,46166,0,40937,0,39.73853765,21.899779131104463,1
3,41435,0,39180,0,38.52327725,21.269770685709773,1
81,253749348,2,228746311,2,87.01870495,80.43097712181802,3
72,196379092,1,178217661,1,74.88725768,70.42020670164078,3
96,344472194,3,263504670,2,77.67743556,82.23211918244445,3
26,12124515,0,22586610,0,53.13175176,38.80810692167696,1
72,42475116,0,38733182,0,57.85917223,61.18407244609592,3
42,26094858,0,23770491,0,49.80083486,44.011624639533046,1
4,37531,0,37129,0,36.19044668,20.49332569782346,1
74,44160318,0,40072726,0,84.80526138,76.0198188036512,3
68,60457137,0,53931030,0,40.39879764,50.408208985985,2
56,105332322,0,108353549,1,44.6762379,47.45303433446322,2
30,93211033,0,94453574,0,50.17300265,39.04065421452999,1
77,216895848,2,196494754,1,82.14292385,76.01305916175217,3
83,462978218,4,442897261,4,50.62746797,62.384183289021614,3
28,30070822,0,25211237,0,55.39610265,40.852553279327694,1
53,161484917,1,188457501,1,48.33466855,48.08160984351805,2
38,102465795,0,109745805,1,52.24288749,43.58265820713579,1
82,457120641,4,432593274,4,63.01492481,68.36943353093233,3
73,42047013,0,38714971,0,70.86931437,68.45676850237102,3
62,255691999,2,271517761,2,72.31175326,64.4481966580268,3
71,194347270,1,177167401,1,78.23393539,71.66958842804985,3
4,41801,0,39499,0,38.573875,21.728927775706474,1
4,37738,0,37200,0,36.09133402,20.441944455836172,1
76,47259874,0,43289128,0,77.46450666,73.08155854275692,3
4,46705,0,42337,0,36.17073591,20.483110650791946,1
1,0,0,0,0,53.42439883,28.427556097120295,1
45,142599182,1,112200608,1,64.64126653,53.05043091899229,2
76,46673591,0,42690322,0,75.43265449,72.0279511928153,3
3,39463,0,40582,0,39.80991299,21.936779419990046,1
59,339022794,3,344183566,3,59.88319845,56.741682945941456,2
28,19353749,0,15105509,0,55.37832234,40.92520019583513,1
2,196370,0,157414,0,54.10801264,28.916237988762173,1
76,372713886,3,367758432,3,54.75560423,61.45623715248962,3
2,0,0,0,0,53.12098553,28.40446983752755,1
2,0,0,0,0,53.98515309,28.852465658022343,1
34,374936216,3,359321461,3,51.62606231,41.64956854754528,1
53,103791047,0,171522084,1,53.43909753,50.71073464793301,2
69,300546051,2,304863110,2,50.13170147,55.99801788977427,2
3,41834,0,39343,0,38.56396881,21.29086585352263,1
79,424021415,3,409723130,3,64.60281021,67.8811106282886,3
2,5244,0,2279,0,22.9533947,12.765195988162077,1
73,169188168,1,226699156,2,49.88526605,57.554272956154435,2
97,78010633,0,59834027,0,79.82685519,83.40846072887582,3
72,42468441,0,39017494,0,57.5354207,61.01629711065364,3
77,48069761,0,43706007,0,88.83327004,79.40848088427433,3
25,19105619,0,17678824,0,64.86529873,44.458524227642556,1
1,5066,0,2279,0,23.00577048,12.359421843798481,1
72,193859094,1,175398110,1,77.15403724,71.39498020386219,3
65,239755003,2,243930141,2,64.29648046,61.58193867838686,3
76,219043332,2,198642237,1,90.18493269,79.78049389803151,3
72,194628561,1,176510149,1,57.60805726,61.262512223287295,3
75,393878830,3,387212176,3,58.56095124,63.00526361082203,3
2,5165,0,4155,0,53.88512216,28.80061042525001,1
94,350039835,3,313532613,2,51.91179431,67.90021447975498,3
77,390936332,3,386413046,3,58.04989365,63.605320781235285,3
39,327209800,3,323958860,3,46.2798716,41.02378671722979,1
2,37548,0,37129,0,39.82703291,21.512727005496664,1
72,42227778,0,38607605,0,83.91058647,74.6893829697214,3
76,395914170,3,391335516,3,74.17467501,71.53393653122511,3
55,383804155,3,366775466,3,48.53700875,49.143321157999836,2
66,276549629,2,261382090,2,60.06465945,59.83340496654854,2
77,212600881,1,192199786,1,74.14169525,72.13591430966606,3
77,400098561,3,381787293,3,52.72214368,60.84442987247153,3
78,461846267,4,443889236,4,43.81419653,56.68742138915661,2
79,46844717,0,41502274,0,90.92956121,81.65036634725924,3
72,42520150,0,38822027,0,72.24857892,69.02473537226696,3
79,98872270,0,88370771,0,57.19902848,63.89638457325466,3
4,41912,0,39174,0,35.90789178,20.346846989866314,1
73,42525132,0,38877681,0,73.15352671,69.8358975838742,3
72,199376704,1,179638289,1,53.16456747,59.10793507118932,2
3,41435,0,39143,0,38.64565675,21.333213818660454,1
39,118803330,1,118303068,1,60.29219692,48.19412541558021,2
3,41715,0,39341,0,38.76635981,21.395787979963007,1
44,200315903,1,188528103,1,56.50082018,48.4276870032372,2
66,370021353,3,314040280,2,56.38733085,57.96030951830828,2
59,165960995,1,221016745,2,39.07710924,45.88820413378648,2
71,42498979,0,38899558,0,68.11203048,66.35646572133103,3
1,0,0,0,0,53.47244273,28.44380415838102,1
74,75975960,0,118874775,1,40.82517004,53.24483319330667,2
52,379925271,3,373004204,3,64.79356779,56.27264667847243,2
77,217610455,2,197170532,1,54.05664822,61.59594567099724,3
24,19133488,0,19224134,0,53.55197725,38.16097351438852,1
76,218012920,2,197304826,1,84.63466922,76.90262910231151,3
74,43160162,0,39391176,0,68.8411978,67.88632177115049,3
31,35347307,0,37720373,0,65.2737384,47.276028978202426,2
80,429685735,4,398408689,3,57.29941117,64.52664859751171,3
56,51336393,0,39316612,0,42.59903773,46.34837000999736,2
71,194347270,1,176093659,1,57.48997097,60.915405761579656,3
56,59893808,0,77070806,0,49.63405533,50.00578927739727,2
2,21987,0,16994,0,53.87733968,28.809570414586442,1
3,42065,0,39655,0,38.65998262,21.34064079720225,1
39,59854456,0,70466129,0,43.55516247,39.493184132674635,1
34,52270491,0,49451384,0,55.85376844,43.69788614952548,1
82,54706542,0,49756394,0,56.03474933,64.73298867424187,3
3,41385,0,39029,0,42.01193111,23.078334651514826,1
73,42413726,0,38873545,0,55.15107367,60.35596773201666,3
81,459142950,4,424281932,3,64.81287215,68.86720415703294,3
28,19046254,0,14700821,0,55.30464812,41.0903209425317,1
74,200827443,1,181385199,1,57.25151551,61.80317810022341,3
34,352884732,3,330843296,3,42.13827308,36.71955071291973,1
59,368833998,3,336608058,3,44.05372302,48.54066720886115,2
22,17425702,0,15640704,0,65.19296488,43.32877047193105,1
61,300460761,2,223605694,2,51.50678167,53.22936885856156,2
3,41241,0,38868,0,38.53155781,21.274063322671452,1
1,196315,0,157179,0,53.95858886,28.82578688054529,1
30,27226047,0,28254146,0,55.53819292,41.79208819194924,1
30,28082520,0,31056216,0,63.80752128,46.079837684383165,2
95,77595309,0,70114376,0,56.44327811,70.7125062561496,3
3,37904,0,37549,0,36.1542256,20.041621997405635,1
72,198361921,1,178906799,1,94.00239908,80.27840683287435,3
31,336151899,3,325991105,3,39.09819164,33.839813427562085,1
4,41699,0,39515,0,38.62884163,21.757423179128995,1
29,30346891,0,32199088,0,55.63232708,41.40955984615193,1
2,18392,0,19790,0,26.58957453,14.650246329967265,1
96,365072220,3,328564998,3,53.05831056,69.22438311761508,3
80,450256359,4,436439224,4,69.96114235,71.10386317806612,3
28,19327353,0,15032386,0,55.43134703,41.06955666099773,1
59,162141113,1,216116161,2,52.14575606,52.661190854109975,2
73,196494754,1,179314885,1,54.59218721,60.13302648473609,3
73,196644296,1,178392717,1,82.46916578,74.4417821805977,3
76,215822107,2,194347270,1,89.2973139,79.40522723532459,3
10,5388,0,2423,0,22.85692369,16.178595381975796,1
1,22005,0,17465,0,53.86748186,28.64860659751952,1
41,83080774,0,81473119,0,47.56086843,42.44345487004943,1
43,110660475,1,99824063,0,59.66978364,49.59717400192315,2
4,46262,0,46246,0,36.22473732,20.51110645890846,1
3,41930,0,39155,0,39.79721275,21.930195700347685,1
71,78604360,0,76082230,0,50.69228999,57.0523847453957,2
82,460535250,4,437949635,4,51.05577081,62.17163036915412,3
3,40849,0,38452,0,38.67745814,21.34969978826184,1
78,210958616,1,190832872,1,61.11370527,65.84025207014255,3
55,209941129,1,184595121,1,62.74537495,56.428482260566845,2
42,171338737,1,158292290,1,49.03379127,43.67741622742629,1
23,60944937,0,75912179,0,46.24365052,33.961572536044464,1
3,41319,0,38922,0,38.6753753,21.348620229629304,1
3,41125,0,38610,0,38.68091261,21.351490729737606,1
2,42210,0,34095,0,54.00019923,28.860283098325045,1
71,193273528,1,175019917,1,74.72372165,69.84912200533476,3
47,43265775,0,57777508,0,50.80542371,46.708575929115355,2
59,99002916,0,90700731,0,62.34333621,57.90528189165882,2
61,54774079,0,51845265,0,65.98058286,60.637882712872845,3
2,5316,0,2541,0,22.96670455,12.77209606422768,1
72,194471371,1,176875982,1,67.71968928,66.50456027921852,3
38,70196011,0,60146189,0,51.2206707,43.034247905159006,1
4,41822,0,39084,0,36.21620276,20.50667941311313,1
97,369306463,3,332507234,3,74.16493895,80.60111700101626,3
29,19327353,0,15032386,0,71.86163358,49.81668413474477,2
1,22088,0,17302,0,53.55462581,28.48641789234934,1
79,426712124,3,396280095,3,53.3628453,62.05179511550164,3
3,7703,0,6184,0,22.76568518,13.1008127380934,1
72,193908461,1,176287789,1,87.06768275,76.39168793820957,3
67,404382773,3,393994459,3,62.99186118,61.84282664731495,3
54,196293642,1,159507923,1,65.54166262,57.436458232572164,2
72,194347270,1,176093659,1,54.29302834,59.400934396795925,2
4,5000,0,2225,0,26.4657218,15.451885241537274,1
78,271330291,2,225188772,2,53.20475273,61.462999617314146,3
65,282277169,2,259456689,2,52.22617397,55.33779772341275,2
73,194347270,1,176093659,1,73.39768933,69.98040691629961,3
77,215822107,2,194347270,1,68.34322228,68.98393567262539,3
43,70447247,0,114890512,1,51.73812921,45.47937444406131,2
73,43194652,0,39616043,0,82.07288145,74.46012703711695,3
8,7343,0,5890,0,22.82481748,15.296099531111404,1
1,21649,0,17175,0,53.86727432,28.6355110675251,1
3,42540,0,39440,0,36.14056014,20.034539133614977,1
72,193778166,1,175692732,1,78.59514663,72.14211712701011,3
69,348478440,3,312635219,2,64.31537841,63.36381000377047,3
65,237247117,2,220158704,2,59.35710378,59.01543372075489,2
98,76479829,0,58534607,0,65.8608159,76.87763943928425,3
73,194347270,1,176093659,1,86.95820907,76.76791978796211,3
8,5198,0,2369,0,22.89654843,15.33328452011031,1
71,42388851,0,38676509,0,67.90460121,66.24885663093004,3
72,194571555,1,176567487,1,58.98161465,61.83171632016464,3
54,41994324,0,38181751,0,48.6941361,48.63988853242385,2
72,42558648,0,38890157,0,82.83203729,74.27325380657739,3
60,259171688,2,210226327,1,58.06493073,56.183770744910554,2
2,0,0,0,0,53.22931778,28.460630699692754,1
3,5090,0,2315,0,26.56092279,15.068312330724467,1
76,214748365,2,194347270,1,65.44907036,66.92484650708151,3
80,458087022,4,428683780,3,70.46615463,71.36574939050429,3
1,42033,0,33851,0,55.83956451,29.670968427680837,1
76,47265306,0,43164768,0,65.34540761,67.088892590423,3
68,45482754,0,47972514,0,42.20924201,51.34198677764233,2
3,46790,0,41549,0,36.30317399,20.11884174033898,1
96,347432840,3,263899748,2,94.46550905,90.93604806357344,3
78,403420299,3,389004823,3,68.61303746,69.51777653670422,3
3,38076,0,37861,0,39.7409253,21.901014369465933,1
53,205378641,1,177049157,1,48.26080397,48.050906100716645,2
62,241965672,2,201869259,1,62.61959179,59.404990846739274,2
76,393527689,3,390922498,3,72.58887246,70.71119317668933,3
81,404928430,3,402859914,3,62.71123671,67.76041501829201,3
57,204097367,1,229652393,2,46.30263042,48.77887614181335,2
68,293033100,2,291476519,2,72.05612286,66.92628817804864,3
27,17298683,0,25644861,0,64.48469799,45.12842396911313,2
3,41541,0,39185,0,38.78210811,21.403952030806522,1
83,444667606,4,407919247,3,53.98205812,64.11124070151959,3
25,47662257,0,36557784,0,50.76508776,37.15957796011686,1
51,112879061,1,178795704,1,54.46471798,50.380291876649025,2
27,102683636,0,97478214,0,64.13960712,44.985204673017655,1
73,194298855,1,176781996,1,58.16393449,61.93597519049478,3
2,5090,0,2315,0,22.73606822,12.652531057179392,1
44,142723279,1,112103930,1,65.9932323,53.318388468318645,2
4,42388,0,39660,0,35.90743457,20.346610184134626,1
4,38340,0,37749,0,35.91642634,20.351270276812755,1
69,77524571,0,65799733,0,65.07383665,63.63957802477743,3
77,416015856,3,383218246,3,62.17051137,65.74657848694494,3
76,387781287,3,384496621,3,48.65501936,58.30081382198553,2
56,167427775,1,181225426,1,55.96857859,53.33767043692485,2
71,42139185,0,38659958,0,74.72372165,69.78391700527473,3
74,123747875,1,118181034,1,53.54542393,59.85004709274463,2
41,205287887,1,164140163,1,53.55578732,45.59788542648099,2
72,42535050,0,38921557,0,73.5322745,69.45213609483136,3
78,412325353,3,405283271,3,50.3942408,60.07858895475966,3
72,42207481,0,38675633,0,52.67250665,58.49516229397724,2
3,37746,0,37291,0,39.7944187,21.928745848121586,1
82,469924557,4,445914585,4,55.85661329,64.66438842202382,3
79,430212210,4,413101142,3,58.86154048,64.90694074891496,3
77,216895848,2,196494754,1,65.71056198,67.4943068047232,3
75,215431384,2,194578650,1,67.70516197,67.80458241891421,3
36,65587113,0,67993978,0,53.63386839,43.42011113913482,1
96,343597384,3,263066747,2,85.84458681,86.49175405703434,3
78,215822107,2,194347270,1,75.46544471,73.12643283655353,3
77,47945503,0,43856134,0,81.14790672,75.71435295114826,3
50,118331266,1,112741266,1,53.16959847,49.26252084797053,2
52,218477804,2,163224479,1,44.31997082,45.574946451132945,2
78,220057448,2,199197190,1,57.39087394,63.75839392871065,3
76,219521597,2,198341658,1,87.71570465,78.78185925622495,3
1,5054,0,2279,0,22.91524318,12.312491298947734,1
46,255324728,2,251867990,2,56.79617692,49.473439295045566,2
2,0,0,0,0,53.74565997,28.72830927705699,1
85,477639673,4,449945332,4,62.52108875,69.42079597430849,3
73,197568496,1,179314885,1,54.80272947,60.389617056780864,3
77,218705713,2,198306573,1,66.96281631,68.14431254719581,3
81,460320358,4,430806423,4,64.19447215,68.54834065254187,3
81,453754084,4,424524307,3,53.83747861,63.17622655961841,3
72,194347270,1,177167401,1,70.95647825,68.03972471279609,3
83,451589543,4,435791112,4,40.69867567,57.23275844398347,2
73,194728772,1,176596333,1,68.61550562,67.25902109823305,3
64,207697613,1,205880449,1,52.72270249,55.13315257348356,2
72,42570807,0,39009059,0,77.06386414,71.14012058431715,3
3,46489,0,41459,0,36.6925125,20.320679851368787,1
4,5162,0,2333,0,22.91239833,13.609795716255753,1
80,440515653,4,420776118,3,57.68986729,64.73654096800081,3
51,141204866,1,161850097,1,58.57365148,52.51318205180037,2
28,29110068,0,27674371,0,58.60113479,42.514410396243385,1
2,310290,0,182486,0,55.82171667,29.80467654078157,1
2,5198,0,2423,0,22.98250364,12.780286466648546,1
72,193273528,1,176093659,1,65.77064279,65.35083285038372,3
49,187517295,1,143516897,1,44.90992229,44.57047850111057,1
28,34181991,0,30884025,0,51.68661705,38.931717738665,1
28,19327353,0,15032386,0,54.36504231,40.31329487403427,1
1,23039,0,17846,0,53.55379568,28.494646410399312,1
47,122610236,1,133947396,1,52.67586401,47.71348828435799,2
75,216895848,2,196494754,1,55.40447151,61.463141086819306,3
32,165144580,1,172117913,1,51.00512226,40.371762979373365,1
75,213674623,1,194347270,1,60.16942997,64.04469810738,3
74,42374439,0,38848675,0,55.31305321,61.02004682814955,3
82,397183610,3,379994172,3,58.24375009,65.87046374936833,3
36,220220136,2,192323254,1,44.4683096,38.73190064343052,1
4,37548,0,37129,0,36.06293628,20.427222634569965,1
81,438382492,4,423124736,3,45.1558497,58.67169828637193,2
91,431347909,4,394948963,3,48.57866553,64.767503574041,3
3,43359,0,42159,0,39.84430524,21.954610064082942,1
4,39524,0,40524,0,36.05277609,20.42195666973172,1
72,198509222,1,178215454,1,68.68274633,67.00505128311815,3
48,408633510,3,384850270,3,58.95628426,51.52407533295136,2
41,123274625,1,97551963,0,58.825675,48.29612891664243,2
2,0,0,0,0,53.97311617,28.846225560498166,1
3,41510,0,39234,0,38.68213183,21.35212301705765,1
84,251645148,2,226046793,2,81.52665451,78.85121429657576,3
73,192745796,1,174875193,1,81.2087139,74.07672605871288,3
59,217920473,2,242842952,2,53.67913204,53.474928029498166,2
75,401505015,3,383117105,3,36.62941771,51.63651677174467,2
74,400931574,3,375632915,3,44.74253315,55.40773869520063,2
28,21959165,0,23805130,0,52.89959141,39.55614477831674,1
76,214748365,2,195421012,1,72.57699994,70.7631634733571,3
39,62199108,0,53025384,0,46.99875588,41.275048999116244,1
1,7253,0,5866,0,22.97066702,12.341225051368506,1
2,0,0,0,0,53.4923659,28.59699830223156,1
79,263164215,2,212338825,1,54.68529571,62.65871615271462,3
29,91811136,0,82282788,0,52.21403254,39.66279385889696,1
58,261420649,2,204239797,1,62.20175395,57.461688476018026,2
4,46624,0,41358,0,35.92800895,20.357277568177995,1
80,441858664,4,428207949,3,60.0192942,65.94610974340303,3
2,24119,0,18824,0,53.60868816,28.657311042968914,1
1,61883,0,10215,0,53.83738957,28.620026154304885,1
67,33114357,0,36254591,0,50.96133184,55.44079830681521,2
73,42464683,0,38887927,0,62.45084061,64.38704585312891,3
53,215266646,2,174354217,1,63.60279344,56.00607677470638,2
3,42696,0,39565,0,39.73315275,21.896986422372922,1
6,5326,0,2387,0,22.85479005,14.445783668636684,1
1,47774,0,57766,0,32.58271538,17.324258143401455,1
60,245634877,2,231941872,2,56.10594437,55.16991458538671,2
60,411114938,3,398296589,3,54.70470168,54.51867977311601,2
2,192290,0,153473,0,54.03444218,28.878096277318424,1
2,196443,0,156889,0,54.00082183,28.860668764136296,1
99,385473315,3,344671126,3,55.02115799,71.54901817049046,3
41,111756009,1,98818084,0,65.85038002,51.93545254637467,2
